Game ID,Week,Date,Time (EST),Location,Home Team,Away Team,Home Score,Away Score,Total Points,Home Total Yards,Away Total Yards,Total Yards,Home Rushing Attempts,Home Rushing Yards,Home Longest Rush,Home Rushing TDs,Home Fumbles,Home Pass Attempts,Home Pass Completions,Home Passing Yards,Home Longest Pass,Home QB Rating,Home Passing TDs,Home Interceptions,Home First Downs,Home Punts,Home FG Attempts,Home FG Made,Home FG Pct,Home FG Att 1-19,Home FG Made 1-19,Home FG Pct 1-19,Home FG Att 20-29,Home FG Made 20-29,Home FG Pct 20-29,Home FG Att 30-39,Home FG Made 30-39,Home FG Pct 30-39,Home FG Att 40-49,Home FG Made 40-49,Home FG Pct 40-49,Home FG Att 50+,Home FG Made 50+,Home FG Pct 50+,Away Rushing Attempts,Away Rushing Yards,Away Longest Rush,Away Rushing TDs,Away Fumbles,Away Pass Attempts,Away Pass Completions,Away Passing Yards,Away Longest Pass,Away QB Rating,Away Passing TDs,Away Interceptions,Away Punts,Away First Downs,Away FG Attempts,Away FG Made,Away FG Pct,Away FG Att 1-19,Away FG Made 1-19,Away FG Pct 1-19,Away FG Att 20-29,Away FG Made 20-29,Away FG Pct 20-29,Away FG Att 30-39,Away FG Made 30-39,Away FG Pct 30-39,Away FG Att 40-49,Away FG Made 40-49,Away FG Pct 40-49,Away FG Att 50+,Away FG Made 50+,Away FG Pct 50+,Summary,Precip Intensity,Precip Probability,Precip Type,Temp,Apparent Temp,Humidity,Wind Speed,Wind Gust,Cloud Cover,UV Index,Visibility,Indoor
46089,10,2018-11-11,4:25PM,Los Angeles Memorial Coliseum,LA,SEA,36,31,67,456,420,876,23,149,17,2,0,39,28,307,35,113.0,2,0,25,2,3,3,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,0,0.0,34,273,38,1,1,26,17,147,29,123.2,3,0,3,29,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,75.43,75.43,0.11,1.46,14.71,0,3,8.79,False
46090,10,2018-11-11,8:20PM,Lincoln Financial Field,PHI,DAL,20,27,47,410,387,797,16,71,29,0,0,44,32,339,51,101.4,2,1,23,2,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,28,148,35,2,2,36,26,239,25,102.8,1,0,4,23,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,35.41,35.41,0.73,1.06,1.45,0,0,10,False
46091,10,2018-11-12,8:15PM,Levi's Stadium,SF,NYG,23,27,50,374,277,651,29,124,23,1,0,39,27,250,26,73.7,1,2,24,3,3,3,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,1,1,100.0,23,97,8,0,0,31,19,180,31,110.7,3,0,5,17,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,65.42,65.42,0.22,0.89,4.25,0.01,0,3.03,False
46092,11,2018-11-15,8:20PM,CenturyLink Field,SEA,GB,27,24,51,378,359,737,35,173,30,1,2,19,21,205,34,151.1,2,0,23,4,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,13,48,18,1,0,29,20,311,57,130.2,2,0,6,14,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,54.37,54.37,0.73,4.69,5.26,0.99,0,4.92,False
46093,11,2018-11-18,1:00PM,Ford Field,DET,CAR,20,19,39,309,387,696,26,94,24,1,0,37,23,215,36,87.7,1,0,20,6,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,16,56,10,0,0,38,25,331,82,111.4,3,1,5,20,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Flurries,0.0034,0.33,snow,35.14,35.14,0.87,1.67,2.61,1,2,6.36,True
46094,11,2018-11-18,1:00PM,M&T Bank Stadium,BAL,CIN,24,21,45,403,255,658,54,265,21,2,1,19,13,138,23,70.1,0,1,23,4,3,3,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,16,48,20,1,0,37,19,207,32,86.7,2,0,6,15,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Mostly Cloudy,0,0,No Data,48.08,45.85,0.59,5.19,6.75,0.63,2,10,False
46095,11,2018-11-18,1:00PM,Mercedes-Benz Stadium,ATL,DAL,19,22,41,354,323,677,18,80,17,0,0,34,24,274,34,94.1,1,1,19,2,4,4,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,2,100.0,1,1,100.0,29,132,23,2,1,32,22,191,34,86.5,0,0,3,20,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,62.02,62.02,0.5,0.48,6.08,0.12,3,3.85,True
46096,11,2018-11-18,1:00PM,FedEx Field,WAS,HOU,21,23,44,278,320,598,29,124,15,2,1,39,18,154,24,47.9,1,2,23,5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,31,139,21,0,2,24,16,181,40,72.9,1,2,1,19,5,3,60.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Partly Cloudy,0,0,No Data,49.17,47.15,0.6,5.14,8.53,0.42,2,9.81,False
46099,11,2018-11-18,1:00PM,MetLife Stadium,NYG,TB,38,35,73,359,510,869,31,163,23,2,2,18,17,196,54,155.8,2,0,19,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,30,151,28,2,1,37,25,359,55,78.0,2,4,1,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,41.99,41.99,0.54,0.77,1.76,0.97,2,10,False
46100,11,2018-11-18,1:00PM,Lucas Oil Stadium,IND,TEN,38,10,48,397,263,660,28,102,18,2,2,32,24,295,68,134.2,3,0,26,3,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,25,87,16,0,1,29,21,176,28,74.4,1,2,6,16,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,42.47,37.57,0.78,8.06,8.06,1,2,4.6,True
46103,11,2018-11-18,1:00PM,TIAA Bank Field,JAX,PIT,16,20,36,238,323,561,43,179,20,1,2,18,10,59,26,72.4,0,0,15,9,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,11,26,9,1,0,47,27,297,78,65.4,2,3,6,19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,74.1,74.24,0.65,5.69,6.78,0.55,3,9.84,False
46101,11,2018-11-18,4:05PM,Dignity Health Sports Park,LAC,DEN,22,23,45,479,325,804,26,95,20,0,0,43,28,384,32,91.3,2,2,26,2,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,19,108,41,3,0,33,20,217,40,80.0,0,0,5,16,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,72.8,72.8,0.36,4.65,8.25,0.1,3,7.22,False
46102,11,2018-11-18,4:05PM,State Farm Stadium,ARI,OAK,21,23,44,282,325,607,31,154,53,0,1,20,9,128,59,67.9,3,2,13,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,33,152,24,0,1,31,19,173,32,100.5,2,0,8,19,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,71.57,71.57,0.18,0.9,4.37,0.05,3,10,True
46098,11,2018-11-18,4:25PM,Mercedes-Benz Superdome,NO,PHI,48,7,55,546,196,742,37,173,38,2,0,32,23,373,38,150.1,4,0,28,2,2,2,100.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,12,58,28,1,0,32,19,138,54,45.8,0,2,4,13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,68.06,68.06,0.51,2.4,3.33,0.18,1,10,True
46097,11,2018-11-18,8:20PM,Soldier Field,CHI,MIN,25,20,45,306,268,574,39,152,21,0,1,30,19,154,32,60.3,1,2,28,2,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,14,22,7,0,1,46,30,246,25,76.5,2,2,4,21,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,30.28,27.07,0.84,3.21,4.09,0.06,0,10,False
46104,11,2018-11-19,8:15PM,Los Angeles Memorial Coliseum,LA,KC,54,51,105,455,546,1001,21,76,24,1,3,49,31,379,40,117.1,4,0,29,4,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,20,98,27,0,2,46,33,448,73,117.6,6,3,3,27,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,68.05,68.05,0.34,1.11,5.15,0.11,0,7.97,False
46105,12,2018-11-22,12:30PM,Ford Field,DET,CHI,16,23,39,333,286,619,24,111,27,2,0,38,28,222,43,67.4,0,2,18,5,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,15,38,10,0,1,38,28,248,29,109.5,2,0,5,22,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,25.44,14.87,0.52,11.32,15.08,0.97,2,10,True
46106,12,2018-11-22,4:30PM,AT&T Stadium,DAL,WAS,31,23,54,404,331,735,34,146,16,2,1,31,22,258,90,121.6,2,0,20,6,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,20,80,12,1,2,38,24,251,53,68.8,2,3,5,18,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,63.32,63.32,0.42,6.67,7.71,0.36,1,10,True
46107,12,2018-11-22,8:20PM,Mercedes-Benz Superdome,NO,ATL,31,17,48,312,366,678,31,150,18,0,1,22,15,162,28,111.9,4,1,19,3,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,16,26,9,0,5,47,35,340,50,102.9,2,1,2,21,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,51.9,51.9,0.71,1.75,2.46,0.06,0,10,True
46108,12,2018-11-25,1:00PM,Paul Brown Stadium,CIN,CLE,20,35,55,372,342,714,20,129,32,1,1,46,27,243,40,79.5,2,1,25,2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,35,84,27,1,0,26,19,258,24,143.9,4,0,4,24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,51.45,51.45,0.83,1.27,3.26,0.69,2,5.42,False
46109,12,2018-11-25,1:00PM,New Era Field,BUF,JAX,24,21,45,327,333,660,35,167,45,2,2,19,8,160,75,89.8,1,0,18,7,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,39,226,43,2,0,23,12,107,29,46.8,1,2,6,25,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,42.79,36.44,0.81,11.74,12.08,1,1,10,False
46111,12,2018-11-25,1:00PM,MetLife Stadium,NYJ,NE,13,27,40,338,498,836,15,74,12,0,0,45,26,264,41,73.9,1,1,18,5,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,36,215,33,1,0,30,19,283,36,116.4,2,0,4,25,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,54.57,54.57,0.6,7.82,7.88,0.56,2,10,False
46112,12,2018-11-25,1:00PM,Lincoln Financial Field,PHI,NYG,25,22,47,341,402,743,29,127,32,1,0,28,20,214,24,108.6,1,0,19,4,3,3,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0.0,18,126,51,1,1,37,26,276,39,91.8,1,1,3,18,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,56.32,56.32,0.6,5.76,8.08,0.21,2,10,False
46113,12,2018-11-25,1:00PM,M&T Bank Stadium,BAL,OAK,34,17,51,416,249,665,43,242,39,1,1,25,14,174,74,58.4,1,2,23,2,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,19,67,14,1,1,34,16,182,44,74.9,1,0,6,13,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,58.96,58.96,0.52,7.39,12.15,0.11,2,10,False
46114,12,2018-11-25,1:00PM,Bank of America Stadium,CAR,SEA,27,30,57,476,397,873,27,220,59,1,5,30,25,256,38,110.6,2,1,26,1,3,2,66.7,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,1,0,0.0,28,75,16,1,1,30,22,322,54,132.5,2,0,3,21,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,56.04,56.04,0.64,1.03,1.11,0.04,3,10,False
46115,12,2018-11-25,1:00PM,Raymond James Stadium,TB,SF,27,9,36,412,342,754,31,108,20,1,0,38,29,304,42,117.4,2,0,25,5,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,24,148,33,0,1,32,18,194,26,62.1,1,2,6,23,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,75.79,76.15,0.66,6.35,6.62,0.12,4,10,False
46116,12,2018-11-25,4:05PM,Dignity Health Sports Park,LAC,ARI,45,10,55,414,149,563,30,178,28,3,1,32,28,236,27,131.6,3,0,30,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,24,62,12,0,1,19,12,87,25,73.4,1,1,5,10,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,73.77,73.77,0.42,0.89,6.39,0.18,3,10,False
46110,12,2018-11-25,4:25PM,Lucas Oil Stadium,IND,MIA,27,24,51,455,314,769,26,118,25,0,2,38,31,337,39,109.1,3,2,26,3,3,2,66.7,0,0,0.0,0,0,0.0,1,1,100.0,2,1,50.0,0,0,0.0,25,113,23,1,2,25,17,201,74,119.4,2,0,6,14,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,56.52,56.52,0.68,12.61,12.61,0.25,0,10,True
46117,12,2018-11-25,4:25PM,Broncos Stadium at Mile High,DEN,PIT,24,17,41,308,527,835,23,124,32,1,0,28,15,184,38,99.8,2,0,17,6,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,16,75,12,0,4,58,42,452,97,92.9,2,2,3,25,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,41.61,39.95,0.24,3.21,15.33,0.15,1,4.49,False
46118,12,2018-11-25,8:20PM,US Bank Stadium,MIN,GB,24,17,41,416,254,670,29,91,12,0,0,38,29,325,33,129.5,3,0,22,4,3,1,33.3,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,1,0,0.0,19,82,11,1,1,25,14,172,36,95.1,1,0,6,14,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,20.43,11.06,0.67,7.61,9.96,0.34,0,10,True
46119,12,2018-11-26,8:15PM,NRG Stadium,HOU,TEN,34,17,51,462,365,827,34,281,97,2,1,24,19,181,28,130.9,2,0,19,5,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,23,105,39,0,2,23,22,260,61,147.7,2,0,6,14,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,51.09,51.09,0.4,6.05,6.05,0,0,10,True
46120,13,2018-11-29,8:20PM,AT&T Stadium,DAL,NO,13,10,23,308,191,499,31,100,21,0,3,28,24,208,40,115.5,1,0,21,3,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,19,65,13,0,4,28,18,126,30,71.6,1,1,4,14,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,70.07,70.07,0.68,8.96,9.53,0,0,10,True
46121,13,2018-12-02,1:00PM,Lambeau Field,GB,ARI,17,20,37,325,315,640,23,98,21,1,0,48,30,227,19,81.3,1,0,22,7,2,1,50.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,0,0,0.0,29,182,33,2,3,26,11,133,37,61.2,0,0,6,18,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0.0012,0.12,snow,33.98,23.3,0.92,17.55,21.51,1,1,2.39,False
46122,13,2018-12-02,1:00PM,Mercedes-Benz Stadium,ATL,BAL,16,26,42,131,366,497,15,34,11,0,2,27,16,97,17,84.0,1,0,16,5,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,49,207,16,1,4,26,15,159,21,76.9,0,0,3,25,4,4,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,70.15,70.15,0.45,6.28,9.56,0.27,3,3.61,True
46123,13,2018-12-02,1:00PM,Hard Rock Stadium,MIA,BUF,21,17,38,175,415,590,23,60,20,0,1,24,16,115,39,103.6,3,1,15,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,31,198,28,0,3,33,18,217,38,71.6,2,2,4,24,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Humid and Mostly Cloudy,0,0,No Data,85.15,93.16,0.7,12.58,13.02,0.6,4,10,False
46124,13,2018-12-02,1:00PM,Raymond James Stadium,TB,CAR,24,17,41,315,444,759,25,95,31,1,2,30,20,220,48,114.4,2,0,18,6,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,19,168,53,0,1,42,28,276,33,63.7,2,4,2,27,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Humid and Mostly Cloudy,0,0,No Data,81.42,86.08,0.74,13.94,18.17,0.82,3,10,False
46125,13,2018-12-02,1:00PM,MetLife Stadium,NYG,CHI,30,27,57,338,368,706,29,141,29,0,0,36,20,197,49,80.7,2,1,18,7,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,1,1,100.0,32,110,25,1,6,40,27,258,46,84.0,2,2,6,23,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Drizzle,0.0059,0.49,rain,51.13,51.13,0.97,0.3,0.65,1,1,1.35,False
46126,13,2018-12-02,1:00PM,NRG Stadium,HOU,CLE,29,13,42,384,428,812,39,187,32,0,2,31,22,197,29,102.1,1,0,25,3,5,5,100.0,0,0,0.0,0,0,0.0,2,2,100.0,2,2,100.0,1,1,100.0,9,31,11,1,1,43,29,397,79,75.4,1,3,2,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,72.02,72.02,0.29,6.43,6.81,0,4,10,True
46127,13,2018-12-02,1:00PM,Paul Brown Stadium,CIN,DEN,10,24,34,311,361,672,23,111,23,0,2,38,25,200,30,80.6,1,1,20,7,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,34,218,65,2,1,21,12,143,30,95.5,1,0,6,16,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Clear,0,0,No Data,64.99,64.99,0.45,8.84,18.34,0.15,2,6.09,False
46128,13,2018-12-02,1:00PM,TIAA Bank Field,JAX,IND,6,0,6,211,294,505,27,79,11,0,2,24,18,132,23,90.6,0,0,12,7,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,16,49,11,0,2,52,33,245,20,66.8,0,1,6,18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Humid and Overcast,0,0,No Data,79.89,83.9,0.79,10.72,11.8,0.99,3,9.33,False
46130,13,2018-12-02,1:00PM,Ford Field,DET,LA,16,30,46,310,344,654,26,102,24,0,1,34,20,208,39,78.7,1,1,23,6,3,3,100.0,0,0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0,0.0,29,149,36,2,1,33,17,195,38,68.6,1,1,3,24,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,57.68,57.68,0.67,16.55,16.79,0.62,1,10,True
46131,13,2018-12-02,4:05PM,Oakland-Alameda County Coliseum,OAK,KC,33,40,73,442,469,911,28,171,30,1,4,38,29,271,29,123.2,3,0,28,2,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,30,174,33,1,1,38,23,295,38,120.0,4,0,3,25,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,54.39,54.39,0.51,1.84,7.55,0.13,2,10,False
46132,13,2018-12-02,4:05PM,Nissan Stadium,TEN,NYJ,26,22,48,403,280,683,22,130,27,1,2,35,20,273,55,90.4,2,1,22,7,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,33,156,27,0,0,30,17,124,20,53.2,0,1,6,15,5,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,68.52,68.52,0.27,14.55,15.7,0,0,10,False
46133,13,2018-12-02,4:25PM,Gillette Stadium,NE,MIN,24,10,34,471,278,749,39,160,15,2,0,32,24,311,42,102.5,1,1,27,4,2,1,50.0,0,0,0.0,1,1,100.0,0,0,0.0,1,0,0.0,0,0,0.0,13,95,32,0,0,44,32,183,49,70.4,1,2,5,16,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Drizzle,0.0054,0.52,rain,51.62,51.62,0.98,3.13,5.52,1,0,3.26,False
46134,13,2018-12-02,4:25PM,CenturyLink Field,SEA,SF,43,16,59,331,452,783,29,168,23,1,0,17,11,163,52,140.9,4,0,21,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,23,66,11,0,3,48,30,386,75,95.3,2,1,5,24,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,45.84,45.84,0.79,1.06,3.03,0.95,1,4.37,False
46129,13,2018-12-02,8:20PM,Heinz Field,PIT,LAC,30,33,63,336,371,707,17,65,20,2,1,45,29,271,46,87.4,2,1,23,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,22,85,18,1,0,36,26,286,46,115.4,2,0,4,22,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Partly Cloudy,0,0,No Data,58.94,58.94,0.48,9.77,10.48,0.44,0,10,False
46135,13,2018-12-03,8:15PM,Lincoln Financial Field,PHI,WAS,28,13,41,436,235,671,33,130,18,1,3,39,27,306,39,98.9,2,1,28,2,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,14,104,90,1,2,25,17,131,32,67.1,0,1,6,10,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,47.54,45.77,0.59,4.34,5.7,0.26,0,10,False
46136,14,2018-12-06,8:20PM,Nissan Stadium,TEN,JAX,30,9,39,426,255,681,32,264,99,4,1,24,18,162,29,75.4,0,1,21,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,20,60,12,0,1,43,25,195,35,81.5,1,0,5,17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,43.07,40.83,0.5,4.04,4.57,1,0,10,False
46137,14,2018-12-09,1:00PM,Lambeau Field,GB,ATL,34,20,54,288,344,632,25,138,29,1,2,30,19,150,24,102.6,2,0,22,4,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,25,91,17,0,3,42,28,253,32,97.5,3,1,4,23,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Partly Cloudy,0,0,No Data,26.54,16.24,0.69,11.34,11.34,0.41,1,9.67,False
46138,14,2018-12-09,1:00PM,Arrowhead Stadium,KC,BAL,27,24,51,442,321,763,27,94,13,1,1,53,35,348,48,91.5,2,1,30,3,4,2,50.0,0,0,0.0,1,1,100.0,1,1,100.0,1,0,0.0,1,0,0.0,40,194,15,1,1,26,13,127,21,93.0,2,0,3,24,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,29.71,29.71,0.63,1.43,1.53,0,2,10,False
46139,14,2018-12-09,1:00PM,FirstEnergy Stadium,CLE,CAR,26,20,46,348,393,741,21,116,51,2,3,23,18,232,66,124.3,1,0,12,3,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,25,96,25,2,0,43,27,297,40,73.6,0,1,4,22,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,34.25,34.25,0.51,1.4,3.56,0.06,2,3.41,False
46140,14,2018-12-09,1:00PM,NRG Stadium,HOU,IND,21,24,45,315,436,751,25,89,13,2,0,38,27,226,47,99.3,1,0,25,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,23,50,13,1,1,41,27,386,60,103.6,2,1,6,24,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Overcast,0,0,No Data,46.15,41.12,0.78,10.42,10.57,1,3,10,True
46142,14,2018-12-09,1:00PM,Hard Rock Stadium,MIA,NE,34,33,67,412,421,833,21,189,54,2,2,19,14,223,43,155.2,3,0,20,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,30,77,11,1,0,43,27,344,37,112.4,3,0,3,28,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,82.85,88.01,0.7,17.75,17.75,0.66,3,10,False
